customer_id,gender,partner,family,senior,mobile,dual_sim,device_insurance,internet,web_security,cloud,support,tv_replay,video_on_demand,subscription,paperless_invoice,payment_method,monthly_fee,months,total_revenue,churn
APPT-206858,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_year,yes,bank_transfer,70.95,65,4555.2,no
APPT-207001,female,no,no,no,yes,yes,yes,fiber_optic,no,yes,yes,yes,yes,one_month,yes,credit_card,109.85,63,7002.95,no
APPT-207274,male,no,no,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,88.55,72,6362.35,no
APPT-207325,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,credit_card,23.15,11,245.2,yes
APPT-207403,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,credit_card,81,10,818.05,yes
APPT-207512,male,no,yes,no,yes,no,no,dsl,no,yes,yes,no,no,one_month,yes,bank_transfer,55.3,23,1284.2,no
APPT-207546,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,yes,e_invoice,25.6,35,901.25,no
APPT-207567,female,no,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,no,yes,one_year,no,bank_transfer,103,49,5166.2,no
APPT-207666,female,yes,no,no,yes,yes,no,dsl,yes,no,no,no,no,one_month,no,bank_transfer,55,46,2473.95,no
APPT-207714,male,yes,yes,no,yes,yes,yes,dsl,no,yes,yes,yes,yes,two_years,yes,bank_transfer,81.95,69,5601.4,no
APPT-207718,female,yes,yes,no,yes,yes,no,fiber_optic,no,no,no,no,yes,one_month,no,credit_card,86.15,33,2745.7,yes
APPT-207992,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,credit_card,80.3,32,2483.05,yes
APPT-208079,female,yes,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,credit_card,74.1,3,228,yes
APPT-208291,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,no,e_invoice,94.4,9,857.25,yes
APPT-208382,female,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,bank_transfer,19.95,10,187.75,no
APPT-208552,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,86.05,1,86.05,yes
APPT-208711,male,yes,yes,no,no,no,yes,dsl,yes,no,no,no,no,one_month,no,bank_transfer,33.6,61,2117.2,no
APPT-208790,female,yes,yes,no,yes,yes,no,dsl,yes,no,yes,no,no,two_years,no,credit_card,61.4,69,4059.85,no
APPT-208875,female,yes,no,no,yes,no,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,97.05,48,4692.95,no
APPT-208918,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20,6,109.2,no
APPT-209049,female,yes,no,yes,no,no,no,dsl,no,yes,no,no,no,one_month,yes,e_invoice,30.75,3,82.85,no
APPT-209259,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,24.7,24,571.75,no
APPT-209299,male,no,no,no,yes,no,no,fiber_optic,no,no,yes,no,no,one_month,yes,e_invoice,73.85,11,926.25,yes
APPT-209424,female,yes,yes,no,yes,yes,no,dsl,no,no,no,no,no,one_month,no,direct_debit,50.85,4,239.55,yes
APPT-209441,female,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,19.9,24,533.5,no
APPT-209675,female,no,no,no,yes,no,yes,fiber_optic,no,no,no,no,yes,one_month,yes,credit_card,82.85,4,319.6,no
APPT-209717,female,yes,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,46.1,3,130.15,no
APPT-209827,male,no,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,84.8,7,546.95,yes
APPT-209844,male,no,no,no,yes,no,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,85.35,6,489.45,yes
APPT-209888,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,19.25,5,86.05,no
APPT-210030,female,no,no,no,yes,yes,no,fiber_optic,yes,no,yes,no,no,two_years,yes,bank_transfer,84.7,72,6185.15,no
APPT-210124,male,yes,no,no,yes,yes,yes,fiber_optic,yes,no,no,no,yes,one_month,yes,e_invoice,94.4,42,4014.6,no
APPT-210155,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,credit_card,71.55,34,2427.35,no
APPT-210521,male,no,no,no,yes,no,yes,dsl,no,no,yes,no,no,one_month,yes,e_invoice,55.25,31,1715.65,yes
APPT-210560,female,no,no,yes,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_year,no,bank_transfer,108.1,66,7238.6,no
APPT-210663,male,no,no,no,yes,no,no,dsl,yes,no,yes,no,no,one_month,no,e_invoice,54.95,24,1348.5,no
APPT-210791,male,no,no,yes,no,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,24.45,2,47.5,yes
APPT-210882,female,no,no,no,yes,no,yes,fiber_optic,no,no,yes,yes,yes,one_month,yes,e_invoice,100.4,7,715,no
APPT-210896,female,yes,no,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,93.2,71,6506.15,no
APPT-210901,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,credit_card,25.15,70,1790.15,no
APPT-211021,male,yes,no,no,yes,yes,yes,fiber_optic,no,yes,no,yes,yes,one_month,yes,credit_card,105,66,7133.25,yes
APPT-211098,female,no,no,no,yes,no,no,dsl,no,yes,yes,no,no,one_month,yes,direct_debit,56.15,27,1439.35,no
APPT-211191,male,no,no,no,yes,yes,yes,dsl,no,yes,yes,no,yes,two_years,yes,bank_transfer,73.9,53,3958.25,no
APPT-211242,female,no,no,no,yes,no,yes,dsl,yes,no,yes,yes,yes,one_year,yes,bank_transfer,79.95,34,2727.3,no
APPT-211266,female,no,no,no,yes,no,yes,fiber_optic,no,yes,yes,yes,yes,one_month,yes,bank_transfer,103.8,42,4327.5,no
APPT-211468,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,credit_card,20.35,32,707.5,no
APPT-211500,female,no,no,no,yes,yes,no,dsl,yes,no,yes,no,yes,one_month,no,e_invoice,71.15,8,563.65,yes
APPT-211510,female,no,no,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,one_month,yes,bank_transfer,114.5,41,4527.45,yes
APPT-211567,female,yes,yes,no,yes,no,no,dsl,no,yes,yes,no,no,one_month,no,e_invoice,55.15,22,1206.05,yes
APPT-211596,female,no,no,yes,yes,no,no,fiber_optic,yes,yes,no,no,no,one_month,no,e_invoice,80.7,5,374.8,no
APPT-211629,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,20,3,49.65,no
APPT-211675,female,yes,yes,no,yes,yes,no,dsl,yes,no,no,no,yes,one_year,no,bank_transfer,65.2,70,4543.15,no
APPT-211805,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.05,18,358.5,no
APPT-212142,male,yes,yes,no,yes,no,no,dsl,no,yes,yes,yes,no,one_month,no,credit_card,65,53,3363.8,no
APPT-212184,female,yes,yes,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.8,1,69.8,yes
APPT-212285,female,yes,yes,no,yes,no,no,dsl,no,no,no,yes,no,one_month,no,e_invoice,54.85,6,355.1,no
APPT-212317,female,no,no,no,yes,no,no,dsl,no,no,yes,no,no,one_year,no,bank_transfer,50.05,41,2029.05,no
APPT-212415,male,yes,yes,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,two_years,no,bank_transfer,98.3,70,6859.5,yes
APPT-212567,female,no,no,no,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,yes,direct_debit,88.4,9,788.6,no
APPT-212704,male,yes,no,no,yes,yes,yes,dsl,no,yes,no,no,no,two_years,no,credit_card,59.5,56,3389.25,no
APPT-212752,male,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,bank_transfer,20.15,6,130.5,no
APPT-212788,male,no,no,no,yes,yes,no,dsl,no,yes,yes,yes,no,one_year,yes,e_invoice,68.7,20,1416.2,no
APPT-212796,female,yes,no,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,79.75,9,769.1,no
APPT-212845,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,e_invoice,19.8,37,695.05,no
APPT-212870,male,yes,yes,no,yes,no,yes,dsl,no,no,no,yes,no,one_month,no,direct_debit,60.2,10,563.5,no
APPT-213104,male,yes,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,credit_card,20.55,3,51.15,yes
APPT-213107,female,yes,yes,no,yes,no,yes,fiber_optic,no,yes,no,yes,no,one_month,yes,bank_transfer,89.15,25,2257.75,yes
APPT-213118,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.95,3,212.4,no
APPT-213292,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,yes,one_month,yes,credit_card,99.85,21,1992.55,no
APPT-213306,male,no,yes,no,yes,yes,no,fiber_optic,no,no,yes,no,no,one_month,no,credit_card,80.8,4,332.45,yes
APPT-213390,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,no,e_invoice,24.6,24,592.65,no
APPT-213486,female,no,no,yes,yes,no,no,fiber_optic,no,no,no,yes,no,one_month,no,direct_debit,81.5,2,162.55,no
APPT-213547,male,yes,no,no,yes,no,no,dsl,yes,no,no,yes,no,one_year,yes,bank_transfer,59.75,22,1374.35,no
APPT-213586,male,yes,no,no,yes,no,no,dsl,yes,yes,no,no,no,one_year,yes,credit_card,53.65,69,3804.4,no
APPT-213673,male,no,no,yes,no,no,yes,dsl,no,no,no,no,no,one_month,yes,e_invoice,29.4,8,221.9,yes
APPT-213675,female,no,no,no,yes,no,yes,fiber_optic,no,yes,yes,no,yes,one_year,yes,credit_card,94.45,53,5042.75,no
APPT-213733,female,no,no,no,yes,no,no,dsl,yes,no,yes,yes,no,one_month,yes,e_invoice,64.35,5,352.65,no
APPT-213855,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.9,65,1292.6,no
APPT-213986,male,yes,no,no,yes,no,yes,fiber_optic,no,no,no,no,no,one_month,no,credit_card,75.35,1,75.35,no
APPT-213990,male,yes,yes,no,yes,no,no,dsl,yes,no,no,no,no,one_month,yes,credit_card,51.3,8,411.6,no
APPT-214030,male,yes,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,credit_card,44.55,33,1462.6,no
APPT-214154,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,e_invoice,20.2,1,20.2,no
APPT-214192,female,yes,no,no,yes,no,no,dsl,no,no,no,no,no,one_year,no,e_invoice,43.8,13,592.65,no
APPT-214216,female,no,no,no,yes,yes,no,dsl,no,no,yes,yes,yes,one_year,yes,direct_debit,75.85,12,854.45,no
APPT-214269,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,19.75,50,989.05,no
APPT-214354,female,no,no,yes,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,bank_transfer,79.75,2,159.4,yes
APPT-214468,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,44.35,20,927.15,no
APPT-214549,female,yes,yes,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,no,credit_card,115.1,61,7008.15,no
APPT-214619,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,45.35,3,141.5,yes
APPT-214748,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,45.85,2,105.6,no
APPT-214805,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,no,yes,one_year,yes,e_invoice,78.45,68,5333.35,no
APPT-214888,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,yes,direct_debit,19.4,1,19.4,no
APPT-215107,female,yes,no,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,two_years,no,bank_transfer,103.2,56,5744.35,no
APPT-215216,female,no,yes,no,yes,yes,yes,fiber_optic,no,yes,yes,no,no,one_month,yes,credit_card,92.7,17,1556.85,no
APPT-215326,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,20.9,1,20.9,yes
APPT-215395,female,yes,no,yes,yes,yes,no,fiber_optic,no,yes,yes,yes,yes,two_years,yes,bank_transfer,104.45,70,7349.35,no
APPT-215440,female,no,no,yes,yes,yes,no,dsl,yes,no,yes,no,yes,one_month,yes,e_invoice,70.05,45,3062.45,no
APPT-215450,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,19.4,29,554.25,no
APPT-215568,male,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,24.85,2,62,no
APPT-215604,female,yes,yes,no,no,no,no,dsl,no,yes,no,yes,yes,one_month,yes,e_invoice,49.75,60,3069.45,no
APPT-215688,female,no,no,no,yes,no,no,fiber_optic,no,yes,no,yes,no,one_month,yes,direct_debit,85.3,5,420.45,no
APPT-215697,male,yes,yes,no,yes,yes,yes,fiber_optic,no,yes,no,no,no,one_month,yes,bank_transfer,84.8,4,371.9,yes
APPT-215770,male,yes,yes,no,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,no,bank_transfer,115.55,62,7159.05,no
APPT-215813,female,yes,yes,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,two_years,no,credit_card,89.75,72,6595.9,no
APPT-216002,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,yes,one_month,yes,e_invoice,79.9,4,324.3,yes
APPT-216102,male,no,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,yes,yes,two_years,yes,credit_card,116.1,67,7839.85,no
APPT-216180,male,no,no,no,yes,yes,yes,dsl,no,no,yes,no,no,one_month,no,e_invoice,59.55,19,1144.6,no
APPT-216536,male,yes,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,bank_transfer,19.9,17,329.75,no
APPT-216660,female,yes,no,yes,yes,yes,no,fiber_optic,no,no,yes,yes,yes,one_month,yes,credit_card,101.3,28,2812.2,yes
APPT-216675,female,no,no,no,yes,no,no,fiber_optic,no,yes,no,no,no,one_month,no,e_invoice,74.35,1,74.35,no
APPT-216676,male,yes,no,yes,no,no,yes,dsl,yes,no,yes,yes,yes,two_years,yes,credit_card,64.05,59,3886.85,no
APPT-216696,female,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.2,1,69.2,yes
APPT-216700,male,no,no,yes,no,no,yes,dsl,no,yes,no,yes,yes,one_month,yes,e_invoice,54.45,53,2854.55,yes
APPT-216711,male,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,one_year,yes,direct_debit,23.95,51,1216.35,no
APPT-216738,male,yes,no,no,yes,yes,no,fiber_optic,yes,yes,no,no,yes,one_year,no,e_invoice,96.1,62,6001.45,no
APPT-216751,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,credit_card,19.7,6,129.55,no
APPT-216850,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,no,direct_debit,44.45,8,369.3,no
APPT-216852,male,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,bank_transfer,80.35,32,2596.15,yes
APPT-216854,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,yes,bank_transfer,25.6,69,1673.4,no
APPT-216955,female,yes,yes,no,yes,no,no,dsl,no,no,yes,yes,yes,one_month,yes,e_invoice,68.55,8,564.35,no
APPT-216980,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,no,direct_debit,21.1,35,741,no
APPT-217013,male,yes,no,no,yes,yes,no,fiber_optic,no,yes,yes,no,no,one_month,yes,e_invoice,85.4,5,401.1,yes
APPT-217058,female,yes,no,yes,yes,yes,yes,fiber_optic,no,yes,no,no,yes,one_month,no,credit_card,94,57,5438.95,no
APPT-217214,female,no,no,no,yes,no,no,dsl,yes,no,no,no,yes,one_year,yes,e_invoice,59.1,7,369.25,no
APPT-217282,female,no,no,no,yes,no,yes,dsl,yes,yes,yes,yes,yes,two_years,yes,bank_transfer,84.85,65,5459.2,no
APPT-217331,female,yes,no,no,yes,no,yes,dsl,yes,no,yes,no,no,two_years,no,credit_card,58.9,65,3857.1,no
APPT-217456,female,no,no,no,yes,no,no,dsl,no,no,no,no,yes,one_month,yes,e_invoice,56.25,1,56.25,yes
APPT-217489,male,yes,no,yes,yes,yes,yes,fiber_optic,yes,yes,yes,no,no,two_years,yes,bank_transfer,93.05,72,6735.05,no
APPT-217499,male,no,no,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,two_years,yes,bank_transfer,106.5,69,7348.8,yes
APPT-217561,male,yes,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,94.55,20,1899.65,yes
APPT-217638,female,no,no,no,yes,yes,no,dsl,no,no,no,no,no,one_month,yes,e_invoice,50.3,18,913.3,no
APPT-217651,male,no,no,no,yes,yes,no,dsl,no,yes,no,no,no,one_month,no,e_invoice,54.3,1,54.3,no
APPT-217757,male,yes,yes,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.5,1,74.5,yes
APPT-217798,female,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,no,direct_debit,44.75,3,148.05,no
APPT-217818,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,24.9,72,1859.2,no
APPT-217888,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,20.3,38,743.05,no
APPT-217928,male,yes,no,yes,yes,yes,yes,dsl,yes,yes,no,yes,yes,two_years,no,credit_card,84.45,72,5899.85,no
APPT-217931,female,yes,yes,yes,yes,no,yes,fiber_optic,no,no,no,yes,yes,two_years,yes,e_invoice,96.55,24,2263.45,no
APPT-217982,female,no,no,no,yes,no,yes,fiber_optic,no,no,yes,no,yes,one_month,yes,e_invoice,89.4,12,1095.65,yes
APPT-218060,male,no,no,no,yes,yes,yes,dsl,yes,yes,yes,yes,yes,one_year,yes,bank_transfer,88.8,67,5903.15,no
APPT-218126,male,no,no,no,yes,no,no,dsl,no,yes,yes,yes,no,one_month,yes,bank_transfer,63.75,4,226.2,no
APPT-218198,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.7,5,316.9,yes
APPT-218230,female,yes,no,yes,no,no,no,dsl,no,yes,no,yes,yes,two_years,yes,credit_card,49.45,60,2907.55,no
APPT-218258,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,45.05,1,45.05,yes
APPT-218320,female,no,no,no,yes,yes,no,fiber_optic,yes,no,no,yes,no,one_month,yes,bank_transfer,89.1,20,1879.25,no
APPT-218420,male,no,yes,no,yes,yes,yes,dsl,no,yes,yes,yes,yes,one_year,no,credit_card,83.7,32,2633.3,no
APPT-218559,female,yes,yes,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,one_month,yes,e_invoice,104.2,31,3243.45,yes
APPT-218591,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,direct_debit,79.15,1,79.15,no
APPT-218602,female,yes,no,no,yes,yes,yes,dsl,yes,no,yes,no,no,one_year,no,credit_card,68.1,37,2479.25,no
APPT-218640,female,no,no,no,yes,yes,yes,dsl,yes,no,no,yes,yes,two_years,no,direct_debit,79.2,46,3593.8,no
APPT-218664,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,yes,e_invoice,84,5,424.75,no
APPT-218730,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,74.25,3,210.3,yes
APPT-218745,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,yes,no,one_month,yes,e_invoice,89.75,6,552.65,no
APPT-218747,male,no,yes,no,yes,yes,no,fiber_optic,yes,yes,no,no,no,one_year,yes,credit_card,85.45,71,6028.95,no
APPT-218767,male,no,no,no,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,bank_transfer,101.55,3,298.35,yes
APPT-218771,male,no,no,no,yes,yes,no,dsl,yes,yes,yes,no,no,one_month,yes,e_invoice,67.25,12,832.3,no
APPT-218903,male,no,no,yes,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,90.5,13,1201.15,yes
APPT-218935,female,yes,yes,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,direct_debit,25.25,49,1211.65,no
APPT-219065,male,no,no,no,yes,no,no,dsl,yes,no,no,no,no,one_month,yes,bank_transfer,50.9,45,2298.55,no
APPT-219228,male,yes,no,no,no,no,no,dsl,no,no,no,yes,no,one_month,no,direct_debit,33.75,29,1009.25,no
APPT-219268,female,no,no,no,yes,no,no,fiber_optic,yes,no,no,yes,yes,one_month,yes,e_invoice,94.6,24,2283.15,no
APPT-219344,female,yes,no,yes,yes,yes,yes,fiber_optic,yes,no,no,no,no,one_month,yes,bank_transfer,85.35,17,1463.45,yes
APPT-219536,male,no,no,no,yes,no,no,dsl,yes,no,no,no,no,one_month,yes,direct_debit,50.7,1,50.7,no
APPT-219550,male,yes,no,no,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,no,e_invoice,91.25,33,2964.05,no
APPT-219556,female,no,no,no,yes,no,no,dsl,no,no,yes,yes,yes,one_month,no,direct_debit,70.5,11,829.3,no
APPT-219585,female,no,no,no,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,no,bank_transfer,96.05,46,4399.5,yes
APPT-219723,female,yes,no,no,yes,no,yes,dsl,yes,yes,yes,no,yes,two_years,yes,direct_debit,74.35,64,4759.55,no
APPT-219728,female,no,no,yes,yes,yes,no,dsl,no,no,no,no,no,one_month,no,direct_debit,48.75,4,179.85,no
APPT-219827,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,direct_debit,44.4,9,348.15,no
APPT-219865,female,yes,yes,no,yes,yes,no,fiber_optic,yes,yes,yes,yes,no,two_years,yes,credit_card,99.05,65,6416.7,no
APPT-219894,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,two_years,no,e_invoice,24.45,59,1493.1,no
APPT-220297,female,no,no,no,yes,yes,no,no_internet,no,no,no,no,no,one_month,no,e_invoice,25.15,29,702,no
APPT-220362,male,yes,no,no,no,no,no,dsl,yes,yes,no,no,no,one_month,no,direct_debit,34.2,7,256.6,no
APPT-220541,female,no,no,yes,yes,yes,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,94.2,17,1608.15,no
APPT-220750,female,no,no,no,yes,yes,yes,fiber_optic,no,yes,no,no,no,one_month,yes,e_invoice,84.45,13,1058.6,yes
APPT-220856,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,one_year,yes,direct_debit,19.25,22,412.55,no
APPT-220892,male,yes,no,yes,yes,no,no,fiber_optic,yes,yes,yes,no,yes,one_year,yes,e_invoice,93.55,33,3055.5,no
APPT-221043,male,no,no,no,no,no,yes,dsl,no,no,no,yes,yes,one_year,yes,e_invoice,50.05,31,1523.4,no
APPT-221136,male,no,no,no,yes,yes,yes,fiber_optic,no,no,yes,no,no,one_year,no,e_invoice,86.75,17,1410.25,no
APPT-221173,female,no,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,69.6,1,69.6,yes
APPT-221287,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,e_invoice,70.3,2,144,no
APPT-221369,male,yes,no,yes,yes,yes,no,fiber_optic,no,yes,no,yes,yes,two_years,no,bank_transfer,98.35,72,6929.4,no
APPT-221433,male,no,yes,no,yes,no,no,no_internet,no,no,no,no,no,one_month,no,direct_debit,19.85,1,19.85,no
APPT-221690,male,yes,yes,no,no,no,yes,dsl,no,no,yes,yes,yes,two_years,no,bank_transfer,54.65,66,3632,no
APPT-221867,female,yes,no,no,yes,no,no,dsl,no,yes,no,yes,yes,one_month,yes,credit_card,69.1,46,3168,no
APPT-221965,male,no,no,yes,yes,no,yes,fiber_optic,no,yes,no,yes,yes,one_year,yes,e_invoice,99.85,34,3343.15,no
APPT-221977,female,no,no,no,yes,no,no,fiber_optic,yes,no,no,no,no,one_month,yes,e_invoice,74.85,9,708.2,no
APPT-222004,male,no,no,yes,yes,yes,yes,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,101.1,37,3744.05,yes
APPT-222056,male,yes,no,no,yes,no,yes,fiber_optic,no,no,yes,no,no,one_month,no,e_invoice,78.2,18,1468.75,no
APPT-222184,male,yes,yes,no,no,no,yes,dsl,yes,no,yes,no,yes,two_years,no,credit_card,49.65,7,305.55,no
APPT-222288,male,yes,yes,no,yes,yes,no,fiber_optic,no,no,no,yes,no,one_month,no,e_invoice,84.5,49,4254.85,yes
APPT-222361,male,yes,yes,no,yes,no,no,dsl,yes,yes,yes,yes,yes,two_years,no,bank_transfer,82.85,68,5776.45,no
APPT-222558,male,yes,no,yes,yes,no,no,fiber_optic,no,no,no,yes,yes,one_month,yes,e_invoice,90.45,23,2117.25,no
APPT-222618,female,no,no,no,yes,no,no,dsl,no,yes,yes,no,no,one_month,yes,e_invoice,54.3,12,654.5,no
APPT-222756,female,no,no,no,yes,no,no,dsl,no,no,yes,no,no,one_month,yes,e_invoice,52.2,1,52.2,yes
APPT-222767,female,yes,no,no,yes,yes,yes,fiber_optic,no,no,yes,yes,yes,two_years,no,bank_transfer,105.35,69,7240.65,no
APPT-222858,male,no,yes,no,yes,yes,yes,fiber_optic,yes,no,no,yes,yes,two_years,no,bank_transfer,106.7,71,7382.25,no
APPT-222890,female,no,no,no,yes,no,no,no_internet,no,no,no,no,no,two_years,no,credit_card,20.9,31,689.35,no
APPT-223009,female,no,no,yes,yes,no,no,fiber_optic,no,no,no,no,no,one_month,yes,direct_debit,69.05,5,318.5,yes
APPT-223154,male,yes,no,no,yes,yes,no,dsl,no,yes,yes,no,no,one_month,no,bank_transfer,61.35,52,3169.55,no
APPT-223255,male,yes,yes,no,yes,no,no,dsl,no,no,no,no,no,one_year,yes,bank_transfer,44.8,50,2230.85,no
APPT-223273,male,no,no,no,yes,no,no,dsl,no,no,no,no,no,one_month,yes,credit_card,45.2,46,2065.15,no
APPT-223423,male,no,no,no,yes,no,no,fiber_optic,no,no,no,no,no,one_month,no,credit_card,68.85,44,2958.95,no
APPT-223432,female,no,no,no,yes,yes,no,fiber_optic,no,yes,no,no,no,one_month,yes,direct_debit,80.2,1,80.2,yes
