Icon-src,Title,Pricing,Description,Average rating,Rating Count,Page,pagination-href
https://apps.shopifycdn.com/listing_images/eb120b0b6ba8d4f4836a0643ad6c34d7/icon/b8fbc47a2f8aff583ba42d251610607a.png?height=72&width=72,Guidelines Product Finders,15-day free trial,Drive sales and discovery with product finders and gift guides,4.6,14,54,https://apps.shopify.com/browse?page=54
https://apps.shopifycdn.com/listing_images/a96f40c632cbf8f5baa7ddab4d1ebe20/icon/8c1e490477ab915be117a91b48063a54.png?height=72&width=72,Terms Confirmation Checkbox,$59 one-time charge,Add custom checkboxes to your cart page with just a few clicks,4.4,14,43,https://apps.shopify.com/browse?page=43
https://apps.shopifycdn.com/listing_images/44cb5bd17e364d5ee92d03477c740756/icon/bdab53833064de33043db718e7638453.png?height=72&width=72,Reviews.io,7-day free trial,Reviews - Company & Product Review Collection,4.2,14,35,https://apps.shopify.com/browse?page=35
https://apps.shopifycdn.com/listing_images/214957df3bc44d795dda67ed41bbd6bb/icon/37accfaf8030d22e484950ee4d6af74b.png?height=72&width=72,Xero Integrator by CarryTheOne,30-day free trial,"Seamlessly import sales, customers, payments & fees into Xero",4.1,14,33,https://apps.shopify.com/browse?page=33
https://apps.shopifycdn.com/listing_images/4f219cabd7d0bfb8e00ad02343a60c5f/icon/ce0007c0c71a8a346618f532cde1f10b.png?height=72&width=72,Image Manager,5-day free trial,Upload multiple images to products on one easy app!,4.1,14,40,https://apps.shopify.com/browse?page=40
https://apps.shopifycdn.com/listing_images/b23334de4dbac4df5512393b82917953/icon/7cd5656674e2325f4eb847d46a612c9e.png?height=72&width=72,Shopkeeper Gift Cards,Free plan available,Take your Shopify gift cards from blah to beautiful,4,14,34,https://apps.shopify.com/browse?page=34
https://apps.shopifycdn.com/listing_images/2318d898701c53f41af0bc76dc8d9d32/icon/e0ee8813221d896c8a63627b521bbfbe.png?height=72&width=72,Sellazy-Dropshipping&Sourcing,Free to install,"Dropshipping , Order Processing, Shipping and Fulfill Tracking",3.9,14,29,https://apps.shopify.com/browse?page=29
https://apps.shopifycdn.com/listing_images/140b5469b9a75fc32e4994b57e14ee13/icon/9e1fb5b276932801dd1d5dcf00abdcd0.png?height=72&width=72,Email Before Download,30-day free trial,Smart way to gather your visitors’ email addresses,3.9,14,41,https://apps.shopify.com/browse?page=41
https://apps.shopifycdn.com/listing_images/d25e45407e508f96409c2dd796e9bd95/icon/f59d3e093924bf16fefe686f3f6fa1e6.png?height=72&width=72,Script Editor,Free,Create personalized checkout experiences & powerful promotion,3.2,14,6,https://apps.shopify.com/browse?page=6
https://apps.shopifycdn.com/listing_images/5227a68aa566e4dd6ab28dccd95d5f20/icon/60764d925f33db69611ca41821e9d69d.png?height=72&width=72,Muut,14-day free trial,Beautiful Commenting and Forums,3.2,14,53,https://apps.shopify.com/browse?page=53
https://apps.shopifycdn.com/listing_images/37620023bc6f775e4da8a6e45a0ff68b/icon/b289d90ebecb5f5f9f21f7a28e0ffaef.png?height=72&width=72,Cobiro,Free,Free Google Ads Management,2.9,14,35,https://apps.shopify.com/browse?page=35
https://apps.shopifycdn.com/listing_images/3591b93288cd7bdc272dfc86dee0742e/icon/fdb86265da198a3fa00dc07671f37926.png?height=72&width=72,ZEN.AI Product Recommendations,Free to install,Do Less and Sell More with ZEN.AI,5,13,38,https://apps.shopify.com/browse?page=38
https://apps.shopifycdn.com/listing_images/c86fcaabcc576650c527ccafb5da7194/icon/66796e7e48b6958548154f753376d94b.png?height=72&width=72,Gratisfaction-Loyalty+Referral,Free plan available,"Loyalty, Referral, Events, Giveaways Program. Etsy Integrated",5,13,45,https://apps.shopify.com/browse?page=45
https://apps.shopifycdn.com/listing_images/97cabd8433ee4d865d56487df3162e18/icon/655c9a71663250872f43bdc6c416212c.jpg?height=72&width=72,Quick View by WebContrive,7-day free trial,Quickview allows you to view and purchase any product quickly,5,13,57,https://apps.shopify.com/browse?page=57
https://apps.shopifycdn.com/listing_images/15f556f448100cc4c22431e36ef766b2/icon/aa26d906da5530f1b9722d12bcf84308.png?height=72&width=72,CustomerSure,14-day free trial,Build a world-class customer feedback process,5,13,73,https://apps.shopify.com/browse?page=73
https://apps.shopifycdn.com/listing_images/cf15473937e72d4a323acadd2b17e585/icon/c37d8ceed51429f0d534b55d26985797.png?height=72&width=72,TagTray,Free plan available,Shop Galleries Of Customer Generated Social Media Photos,4.9,13,31,https://apps.shopify.com/browse?page=31
https://apps.shopifycdn.com/listing_images/517e05d0193f5f00d509d81bb6ccf7b8/icon/4d10518a29db40c7cc60341289a992ef.jpg?height=72&width=72,Exchange It,7-day free trial,Exchanges made easy!,4.8,13,32,https://apps.shopify.com/browse?page=32
https://apps.shopifycdn.com/listing_images/17773aa06cb6c361e577605d48c2546f/icon/33dbc6481879f48cfde408c05fc5c242.png?height=72&width=72,Single Music,Free to install,"Downloads, preorders, bundles, singles, Soundscan, & more!",4.8,13,43,https://apps.shopify.com/browse?page=43
https://apps.shopifycdn.com/listing_images/ced56562c451c6cd91d0e7d800c74ef3/icon/b03e88ca78fcd07f70dcf59bd36de05f.png?height=72&width=72,Geo Targeting - Custom Pop-Ups,Free plan available,Target the right audience with geo tools & show custom pop-ups,4.7,13,45,https://apps.shopify.com/browse?page=45
https://apps.shopifycdn.com/listing_images/78ddaf636cf6540b26d94c6fd842dbef/icon/44667bfcc5118c8980ed41b6236b234a.jpg?height=72&width=72,URL Short Link Generator,1-day free trial,"Convert your website’s long, boring URLs with short URL",4.6,13,47,https://apps.shopify.com/browse?page=47
https://apps.shopifycdn.com/listing_images/80001c849b3fe806015cea7fd3e711e5/icon/8d45d04fb3a640ce34a6cda6e189ed07.png?height=72&width=72,gTranslate,6-day free trial,easy machine translation with google or bing translate!,4.4,13,28,https://apps.shopify.com/browse?page=28
https://apps.shopifycdn.com/listing_images/16e05429c0eef4be5a766c9e045eb606/icon/6d3de3886d432cf231308c9ece53ad27.jpeg?height=72&width=72,Hit Counter,Free plan available,Boost sales using social proof with a simple hit counter!,4.4,13,40,https://apps.shopify.com/browse?page=40
https://apps.shopifycdn.com/listing_images/bc319bc1454cb508d2a647e48d274ab1/icon/26c46b55b841441eca4501004938e726.png?height=72&width=72,Calculator Builder,14-day free trial,Build and add a custom interactive calculator to your store,4.4,13,43,https://apps.shopify.com/browse?page=43
https://apps.shopifycdn.com/listing_images/9a6ea9940b8385508e8e9e374cde2e95/icon/683e065ba74bebfc43358d105f3d50ab.png?height=72&width=72,Alert Me! Restock Alerts,21-day free trial,Automated restock notifications for customers,4.3,13,30,https://apps.shopify.com/browse?page=30
https://apps.shopifycdn.com/listing_images/427eb2e294b8d7e554778c19df777692/icon/7c8596e5d8fa00d7c9a6d6900cb0482f.png?height=72&width=72,Cloud Cart Connector,14-day free trial,Automate accounting & inventory for QuickBooks Online,4.3,13,32,https://apps.shopify.com/browse?page=32
https://apps.shopifycdn.com/listing_images/988c23e95c23ecb81bf850d3b3af03c2/icon/7d6d53ab597e7c112d1ce79e6591f4b1.png?height=72&width=72,Social Boost,Free plan available,"Run referrals, instant win campaigns, giveaways & sweepstakes",4.2,13,29,https://apps.shopify.com/browse?page=29
https://apps.shopifycdn.com/listing_images/a46e0da22ae61d47698c896d2bd7b354/icon/5afe87b07cd17577528ece006ee14f82.png?height=72&width=72,Collection Import/Export & SEO,Free plan available,Import/Export Collections to CSV + Generate from Type & Vendor,4.2,13,46,https://apps.shopify.com/browse?page=46
https://apps.shopifycdn.com/listing_images/73318690db65e423bbbddff05a0602ce/icon/fd2fa0c0e49e959a769f791b2efa7081.png?height=72&width=72,Product Label & Product Badge,30-day free trial,Create labels/badges for product images to show offers,4.2,13,46,https://apps.shopify.com/browse?page=46
https://apps.shopifycdn.com/listing_images/3b0fbd8df82395633651a2b811237019/icon/521319105d996132ace420608d6d9deb.png?height=72&width=72,Ultimate FAQ,7-day free trial,A feature-rich and complete FAQ solution,4.1,13,26,https://apps.shopify.com/browse?page=26
https://apps.shopifycdn.com/listing_images/9d449ae9a7b5bf7bf43384f9c2928478/icon/a1732ced9af9f4737f82bee112225e67.jpeg?height=72&width=72,Survey,7-day free trial,Keep customers happy and collect feedback with custom surveys,4,13,21,https://apps.shopify.com/browse?page=21
https://apps.shopifycdn.com/listing_images/add8abbe97aadf5bf2dc6088af114c90/icon/68014680e9ad3b0f9fc85ae887c9a891.png?height=72&width=72,Facebook Carousel Retargeting,Free,Create and configure dynamic retargeting campaign on Facebook,3.6,13,22,https://apps.shopify.com/browse?page=22
https://apps.shopifycdn.com/listing_images/dd0615c99715beefffa5c08b2ca76f2a/icon/8da2a392980b7a903f6ef3195b883735.png?height=72&width=72,Sky Watcher,Free,Increase Sales With Social Proof,3.6,13,24,https://apps.shopify.com/browse?page=24
https://apps.shopifycdn.com/listing_images/d2555aedca494035e9b9d9858d099a54/icon/683e7a27f031a872269521e7b111c1f1.png?height=72&width=72,MailerLite Email Marketing,Free,Sync data and send beautiful emails,3.5,13,13,https://apps.shopify.com/browse?page=13
https://apps.shopifycdn.com/listing_images/591b0fb45141e567b65d919579a57074/icon/7c9c1f66588c73a20871a19f300039cf.png?height=72&width=72,Smartsupp free live chat,Free to install,Your customers are on your website right now. Chat with them.,3.2,13,26,https://apps.shopify.com/browse?page=26
https://apps.shopifycdn.com/listing_images/cc529360751cbbc6fcdfe2a16e7fc6a9/icon/a472d3c0088a5237221fd23ccec5bdaf.png?height=72&width=72,Multi Seller Marketplace,30-day free trial,Convert your online web store to a perfect markeplace,3.2,13,65,https://apps.shopify.com/browse?page=65
https://apps.shopifycdn.com/listing_images/4f711decd71a57314e4ab383b6211d4c/icon/cbb8f3995765b364d80225451fb0ea86.jpg?height=72&width=72,Kik,Free to install,Drive product discovery via a curated shopping experience,2.5,13,7,https://apps.shopify.com/browse?page=7
https://apps.shopifycdn.com/listing_images/6754ae7b7cf8cea4dad9b8cbd38907a4/icon/c9b738c37b7e3bf2090e7fcc138c0dfa.png?height=72&width=72,Wholesale Lock Manager,8-day free trial,Secure specific pages or your entire storefront with locks!,5,12,38,https://apps.shopify.com/browse?page=38
https://apps.shopifycdn.com/listing_images/16b81ecf8789d88b8072826e0893ad56/icon/d987bd9270a95617cbecc86f4db5e065.png?height=72&width=72,Pinoculars,7-day free trial,Pinterest conversion tracking and retargeting.,5,12,47,https://apps.shopify.com/browse?page=47
https://apps.shopifycdn.com/listing_images/357f236cd8dd67586393cfd513fe4a19/icon/a2d8e0a10d4db7e7cbaaea4f6e63ce6a.png?height=72&width=72,Shopkeeper Magic Button,7-day free trial,Save time by instantly opening and editing pages on your store,4.9,12,57,https://apps.shopify.com/browse?page=57
https://apps.shopifycdn.com/listing_images/bf25e3116409c71e604a6cd83cc83774/icon/dd5c95aae182f50409680bec52ac4283.png?height=72&width=72,Bestsellers Resort,4-day free trial,Sort products the way you want automatically.,4.8,12,38,https://apps.shopify.com/browse?page=38
https://apps.shopifycdn.com/listing_images/b37be7a91e0f23a66fc33ac5b2a6102c/icon/2ba44311b6f36f78466dfc095dd944bf.jpg?height=72&width=72,Carbon Checkout,Free,Elevate your brand by aligning with a cause,4.8,12,47,https://apps.shopify.com/browse?page=47
https://apps.shopifycdn.com/listing_images/88932c4fa7e68c0af16880fb81f2de72/icon/03eb647313f786e8d7c623de644ca5fa.png?height=72&width=72,Neat A/B Testing,14-day free trial,Increase your sales with simple A/B testing,4.8,12,48,https://apps.shopify.com/browse?page=48
https://apps.shopifycdn.com/listing_images/0f20b8f5f23dd7825b266e183a2ffd44/icon/605207a2d48bca1eac6840eaa28d363a.png?height=72&width=72,"Free Exit Popup, Coupon Popups",Free plan available,"Free Email Popups, Exit Intent Popups, Bars & Autoresponder",4.7,12,32,https://apps.shopify.com/browse?page=32
https://apps.shopifycdn.com/listing_images/1c6077b8ccdfa141de17eae309985b46/icon/ed08218f34d6844fc5ca376357bd636f.png?height=72&width=72,ShippyPro Labels and Tracking,Free plan available,"Generate all your couriers labels in seconds, track shipments",4.7,12,41,https://apps.shopify.com/browse?page=41
https://apps.shopifycdn.com/listing_images/031165a1cce5c12be23353cb7cd40019/icon/05b0f3b9986a479e953e57188d73016b.png?height=72&width=72,Squarify,3-day free trial,Effortlessly Sync your Inventory between Square and Shopify.,4.6,12,42,https://apps.shopify.com/browse?page=42
https://apps.shopifycdn.com/listing_images/bd896c72dced029f05b5a2a7bdec6bc0/icon/a93063caf65cf40f0dbadf128c62688c.png?height=72&width=72,Image Sitemap,21-day free trial,"Finally, transparency for Image SEO",4.6,12,48,https://apps.shopify.com/browse?page=48
https://apps.shopifycdn.com/listing_images/0fe879b7e407a6dc295d36ce548e93ec/icon/20d69a9ff54b014d0c4754c263414d03.png?height=72&width=72,SimpleOrderStatus,7-day free trial,Allow all customers to lookup order status by order # & email,4.4,12,32,https://apps.shopify.com/browse?page=32
https://apps.shopifycdn.com/listing_images/a57f7658f0d98df6c501ab1f4c8a1fb3/icon/f9e6dfd2d6ca62c053df93cc82b2837f.png?height=72&width=72,IntelliPrint,7-day free trial,"Automatic invoices, batching, picking and packing lists",4.4,12,47,https://apps.shopify.com/browse?page=47
https://apps.shopifycdn.com/listing_images/1f062f11b1cc2ffa25b21fd71b8849bc/icon/2b5eb88b7476d2daddea980d4b7785f0.png?height=72&width=72,While Supplies Last,7-day free trial,Low Stock Alerts,4.4,12,49,https://apps.shopify.com/browse?page=49
https://apps.shopifycdn.com/listing_images/fc5149ce5301e702bbe0f5777373fa8d/icon/f5f0f347a9a884b9e55c311e7c927c84.png?height=72&width=72,Personalization Pop,Free to install,Sell Personalized Products Instantly,4.3,12,22,https://apps.shopify.com/browse?page=22
https://apps.shopifycdn.com/listing_images/34e271786bb32c752b9181647ad37251/icon/b50057d864ffa44c3c15666953573e37.png?height=72&width=72,CALCULATE,Free,eCommerce calculators that help you understand profit values,4.3,12,25,https://apps.shopify.com/browse?page=25
https://apps.shopifycdn.com/listing_images/d8935ce0545f9fe5aaadb17c6bcbdf3f/icon/b880f06a8de3974b359e65fb396cbb6d.png?height=72&width=72,My mini cart,3-day free trial,Get customized Floating or Dropdown cart,4.3,12,54,https://apps.shopify.com/browse?page=54
https://apps.shopifycdn.com/listing_images/a771301f17bd4626e384801f457560a8/icon/cd6a4080f3e5c7dd19948ac25f6e6ce6.jpeg?height=72&width=72,Media Gallery,7-day free trial,Boost conversions with a mixed-media gallery,4.2,12,24,https://apps.shopify.com/browse?page=24
https://apps.shopifycdn.com/listing_images/9be99a933e60a1e1c6746d60b23f32b1/icon/6a459f85d22d17e3cfb844b5f73146d3.png?height=72&width=72,Catalog Machine,14-day free trial,"Make Online / PDF Product Catalogs, Line sheets & Price Lists",4.1,12,25,https://apps.shopify.com/browse?page=25
https://apps.shopifycdn.com/listing_images/b615ad79a257362bf563dc990736a75d/icon/1e942db7bc5a9816f4eb0de351546394.jpg?height=72&width=72,Master Slider,Free,Engaging Hero Banners that Captivate Customers Attention,4.1,12,33,https://apps.shopify.com/browse?page=33
https://apps.shopifycdn.com/listing_images/4f0604864ad40e35041531cc0b0eb585/icon/56b529f831d9f1fd5748de60fb199587.png?height=72&width=72,EasyAuth - Social Login,7-day free trial,"Single-click login with Facebook, Twitter & 11 other services",4,12,43,https://apps.shopify.com/browse?page=43
https://apps.shopifycdn.com/listing_images/60475d8c0e4d886300e8ddb503bd36d0/icon/3d3d75ce272f81e0e7b1e0317430ae41.png?height=72&width=72,Live Theme Editor,5-day free trial,Adjust and customize any element of your theme intuitively!,4,12,45,https://apps.shopify.com/browse?page=45
https://apps.shopifycdn.com/listing_images/ae2d02f2f568266d13882f1c1254d053/icon/4d255e947c8fc60da7f8e9a200a7aa33.png?height=72&width=72,TurboSEO,$30 one-time charge,One-click JSON-LD,4,12,46,https://apps.shopify.com/browse?page=46
https://apps.shopifycdn.com/listing_images/c0ceec00e50b7f4110a0dd035b53a774/icon/3e3dd07ecf477f53099fbdc55978c42c.png?height=72&width=72,viigii,90-day free trial,A gifting surprise before the package arrives,4,12,50,https://apps.shopify.com/browse?page=50
https://apps.shopifycdn.com/listing_images/e4e10047d34ac4634f739d0992fcce87/icon/8080b00740f623ea3aa68b231d664848.jpg?height=72&width=72,Cooki,Free,Easy GDPR compliance,3.8,12,16,https://apps.shopify.com/browse?page=16
https://apps.shopifycdn.com/listing_images/e5028507fe26682ca7f88ecca67336b8/icon/1013cdce8752b41f0fe14cffd6e9e77c.png?height=72&width=72,Flightplan,Free,Retarget Site Visitors on Facebook & Instagram w/ Product Ads!,3.8,12,44,https://apps.shopify.com/browse?page=44
https://apps.shopifycdn.com/listing_images/aeca27f78916a0b6c0916b621906aaf3/icon/39c76c464e3d9d6020eca31fcc8dc978.png?height=72&width=72,Quantity Price Breaks,30-day free trial,Want to provide quantity price breaks/limit product purchase,3.8,12,53,https://apps.shopify.com/browse?page=53
https://apps.shopifycdn.com/listing_images/cfc28177b61f562e69e9127eb2701475/icon/9e16ee396da46ade4a2b1d76c2b92782.png?height=72&width=72,Swatchy,$50 one-time charge,Generates color swatches for color variants automatically,3.8,12,57,https://apps.shopify.com/browse?page=57
